$GPRMC,143609.800,A,4351.9567,N,08117.6850,W,59.16,117.96,11051$GPGGA,143610.200,4351.9532,N,08117.6763,W,1,8,0.95,337.0,M,-35.3,M,,*63
$GPGGA,143647.200,4351.6518,N,08116.8803,W,1,9,0.91,372.7,M,-35.3,M,,*63
$GPGGA,143647.400,4351.6501,N,08116.8763,W,1,9,0.92,373.0,M,-35.3,M,,*61
$GPGGA,143647.600,4351.6482,N,08116.8723,W,1,9,0.91,373.4,M,-35.3,M,,*6A
$GPGGA,143647.800,4351.6463,N,08116.8681,W,1,9,0.91,373.5,M,-35.3,M,,*63
$GPGGA,143648.000,4351.6444,N,08116.8640,W,1,9,0.91,373.8,M,-35.3,M,,*61
$GPGGA,143648.200,4351.6426,N,08116.8599,W,1,9,0.91,374.2,M,-35.3,M,,*6D
$GPGGA,143648.400,4351.6406,N,08116.8560,W,1,9,0.92,374.6,M,-35.3,M,,*68
$GPGGA,143648.600,4351.6388,N,08116.8520,W,1,9,0.92,375.0,M,-35.3,M,,*68
$GPGGA,143648.800,4351.6371,N,08116.8481,W,1,9,0.91,375.3,M,-35.3,M,,*6A
$GPGGA,143649.000,4351.6353,N,08116.8440,W,1,9,0.91,375.6,M,-35.3,M,,*6B
$GPGGA,143649.200,4351.6333,N,08116.8401,W,1,9,0.91,376.0,M,-35.3,M,,*6F
$GPRMC,143649.200,A,4351.6333,N,08116.8401,W,62.97,121.22,110514.40A,351632,,011.832,,6.0,21.0,1014,,*4
$GPGGA,143649.600,4351.6290,N,08116.8324,W,1,9,0.91,376.8,M,-35.3,M,,*6B
$GPGGA,143649.800,4351.6269,N,08116.8286,W,1,9,0.91,377.3,M,-35.3,M,,*60
$GPGGA,143650.000,4351.6249,N,08116.8249,W,1,9,0.91,377.7,M,-35.3,M,,*65
$GPGGA,143650.200,4351.6230,N,08116.8214,W,1,9,0.91,378.0,M,-35.3,M,,*69
$GPGGA,143650.400,4351.6212,N,08116.8177,W,1,9,0.92,378.4,M,-35.3,M,,*6E
$GPGGA,143650.600,4351.6193,N,08116.8141,W,1,9,0.91,378.7,M,-35.3,M,,*63
$GPGGA,143650.800,4351.6175,N,08116.8103,W,1,9,0.91,379.0,M,-35.3,M,,*65
$GPGGA,143651.000,4351.6156,N,08116.8065,W,1,9,0.92,379.4,M,-35.3,M,,*6B
$GPGGA,143651.200,4351.6136,N,08116.8029,W,1,9,0.92,379.7,M,-35.3,M,,*64
$GPGGA,143651.400,4351.6115,N,08116.7991,W,1,9,0.92,380.1,M,-35.3,M,,*66
$GPGGA,143651.600,4351.6094,N,08116.7955,W,1,9,0.91,380.4,M,-35.3,M,,*62
$GPGGA,143651.800,4351.6071,N,08116.7918,W,1,9,0.91,380.8,M,-35.3,M,,*62
$GPGGA,143652.000,4351.6050,N,08116.7883,W,1,9,0.91,381.1,M,-35.3,M,,*61
$GPGGA,143652.200,4351.6027,N,08116.7849,W,1,9,0.92,381.6,M,-35.3,M,,*61
$GPGGA,143652.400,4351.6001,N,08116.7815,W,1,9,0.92,382.0,M,-35.3,M,,*6F
$GPGGA,143652.600,4351.5978,N,08116.7782,W,1,9,0.92,382.4,M,-35.3,M,,*6C
$GPGGA,143652.800,4351.5953,N,08116.7750,W,1,9,0.92,383.0,M,-35.3,M,,*61
$GPGGA,143653.000,4351.5928,N,08116.7718,W,1,9,0.92,383.5,M,-35.3,M,,*6D
$GPGGA,143653.200,4351.5904,N,08116.7684,W,1,9,0.92,384.0,M,-35.3,M,,*67
$GPGGA,143653.600,4351.5856,N,08116.7614,W,1,9,0.91,384.9,M,-35.3,M,,*66
$GPGGA,143654.200,4351.5780,N,08116.7516,W,1,9,0.91,385.8,M,-35.3,M,,*60
$GPRMC,143654.200,A,4351.5780,N,08116.7516,W,60.67,135.59,11051A45$GPGGA,143654.800,4351.5700,N,08116.7427,W,1,9,0.91,386.7,M,-35.3,M,,*6D
$GPGGA,143655.000,4351.5672,N,08116.7400,W,1,9,0.91,387.0,M,-35.3,M,,*63
$GPGGA,143655.200,4351.5646,N,08116.7371,W,1,9,0.92,387.4,M,-35.3,M,,*60
$GPGGA,143655.400,4351.5619,N,08116.7343,W,1,9,0.92,387.7,M,-35.3,M,,*6E
$GPGGA,143655.600,4351.5594,N,08116.7314,W,1,9,0.91,388.0,M,-35.3,M,,*63
$GPGGA,143655.800,4351.5570,N,08116.7283,W,1,9,0.91,388.3,M,-35.3,M,,*6B
$GPGGA,143656.000,4351.5545,N,08116.7253,W,1,9,0.92,388.7,M,-35.3,M,,*6C
$GPGGA,143656.200,4351.5520,N,08116.7223,W,1,9,0.92,389.0,M,-35.3,M,,*6C
$GPGGA,143656.400,4351.5494,N,08116.7194,W,1,9,0.92,389.4,M,-35.3,M,,*6F
$GPGGA,143656.600,4351.5469,N,08116.7165,W,1,9,0.91,389.7,M,-35.3,M,,*61
$GPGGA,143656.800,4351.5442,N,08116.7136,W,1,9,0.91,390.0,M,-35.3,M,,*6F
$GPGGA,143657.000,4351.5412,N,08116.7109,W,1,9,0.92,390.5,M,-35.3,M,,*69
$GPGGA,143657.200,4351.5381,N,08116.7082,W,1,9,0.92,390.9,M,-35.3,M,,*68
$GPGGA,143657.400,4351.5351,N,08116.7056,W,1,9,0.92,391.3,M,-35.3,M,,*61
$GPGGA,143657.600,4351.5322,N,08116.7029,W,1,9,0.91,391.8,M,-35.3,M,,*67
$GPGGA,143657.800,4351.5293,N,08116.7004,W,1,9,0.92,392.2,M,-35.3,M,,*67
$GPGGA,143658.000,4351.5263,N,08116.6979,W,1,9,0.92,392.5,M,-35.3,M,,*6A
$GPGGA,143658.200,4351.5235,N,08116.6955,W,1,9,0.92,392.8,M,-35.3,M,,*68
$GPGGA,143658.400,4351.5206,N,08116.6932,W,1,9,0.92,393.1,M,-35.3,M,,*67
$GPGGA,143658.600,4351.5178,N,08116.6909,W,1,9,0.91,393.4,M,-35.3,M,,*61
$GPGGA,143658.800,4351.5150,N,08116.6887,W,1,9,0.91,393.7,M,-35.3,M,,*61
$GPGGA,143659.000,4351.5123,N,08116.6864,W,1,9,0.91,393.9,M,-35.3,M,,*6F
$GPGGA,143659.200,4351.5095,N,08116.6841,W,1,9,0.91,393.8,M,-35.3,M,,*67
$GPGGA,143659.400,4351.5066,N,08116.6820,W,1,9,0.91,394.1,M,-35.3,M,,*64
$GPGGA,143659.600,4351.5039,N,08116.6799,W,1,9,0.91,394.3,M,-35.3,M,,*63
$GPGGA,143659.800,4351.5010,N,08116.6781,W,1,9,0.92,394.5,M,-35.3,M,,*6A
$GPGGA,143700.000,4351.4981,N,08116.6763,W,1,9,0.92,394.8,M,-35.3,M,,*6E
$GPGGA,143700.200,4351.4954,N,08116.6744,W,1,9,0.92,395.0,M,-35.3,M,,*68
$GPGGA,143700.400,4351.4925,N,08116.6725,W,1,9,0.91,395.3,M,-35.3,M,,*6F
$GPGGA,143700.600,4351.4895,N,08116.6707,W,1,9,0.91,395.6,M,-35.3,M,,*62
$GPGGA,143700.800,4351.4865,N,08116.6691,W,1,9,0.91,395.9,M,-35.3,M,,*62
$GPGGA,143701.000,4351.4835,N,08116.6673,W,1,9,0.91,396.1,M,-35.3,M,,*69
$GPGGA,143701.200,4351.4806,N,08116.6655,W,1,9,0.91,396.4,M,-35.3,M,,*6A
$GPGGA,143701.400,4351.4777,N,08116.6637,W,1,9,0.91,396.7,M,-35.3,M,,*62
$GPGGA,143701.600,4351.4749,N,08116.6619,W,1,9,0.91,396.9,M,-35.3,M,,*6F
$GPGGA,143701.800,4351.4721,N,08116.6601,W,1,9,0.91,397.2,M,-35.3,M,,*6C
